Time,Consuming time/s,Producing time/s,Response time,Message size/bytes,Ingestion rate/s,CPU utilization/MB,Memory consumption/MB,Disk usage/MB,Topic space/MB,Total time/s
23:39:23,3.864481,3.40651,0.021057,24192,7,1.18,1.147,452,62,22975
23:39:26,2.940202,3.476492,0.026639,18144,7,1.19,1.146,452,62,22978
23:39:29,4.465764,4.091724,0.019264,20736,8,1.14,1.146,452,62,22981
23:39:32,4.635523,4.262853,0.02216,20736,8,1.22,1.146,452,62,22984
23:39:36,4.525954,4.148507,0.024639,27648,8,1.23,1.146,452,62,22988
23:39:39,3.660951,3.205174,0.020995,18144,7,1.26,1.146,452,62,22991
23:39:42,3.076945,3.623623,0.019768,18144,7,1.07,1.146,452,62,22994
23:39:45,3.097793,3.638608,0.021872,18144,7,1.25,1.146,452,62,22997
23:39:48,3.389468,3.934326,0.022557,18144,7,1.17,1.146,452,62,23000
23:39:52,3.494541,3.039355,0.018854,24192,7,1.16,1.146,452,62,23004
23:39:55,3.078479,3.621465,0.022998,18144,7,1.26,1.146,452,62,23007
23:39:58,3.21986,3.763307,0.019407,18144,7,1.17,1.146,452,62,23010
23:40:01,2.510819,2.975405,0.021877,15552,6,1.23,1.146,452,62,23013
23:40:04,3.716427,3.258879,0.020291,18144,7,1.21,1.146,452,62,23016
23:40:08,4.616649,4.23453,0.025841,27648,8,1.25,1.146,452,62,23020
23:40:11,3.835532,3.376286,0.022144,18144,7,1.3,1.146,452,62,23023
23:40:14,3.187574,3.734892,0.018217,18144,7,1.27,1.146,452,62,23026
23:40:17,4.329305,3.955551,0.020835,20736,8,1.23,1.146,452,62,23029
23:40:21,3.339799,3.88678,0.017688,24192,7,1.23,1.146,452,62,23033
23:40:24,4.113078,3.734906,0.021248,20736,8,1.12,1.146,452,62,23036
23:40:27,4.201096,3.825313,0.023684,20736,8,1.13,1.146,452,62,23039
23:40:30,4.475491,4.100088,0.021467,20736,8,1.15,1.147,452,62,23042
23:40:33,3.624869,3.169061,0.018511,18144,7,1.14,1.147,452,62,23045
23:40:37,4.178678,3.80013,0.023984,27648,8,1.26,1.147,452,62,23049
23:40:40,4.373576,3.995077,0.024661,20736,8,1.44,1.146,452,62,23052
23:40:43,2.992137,3.540398,0.018054,18144,7,1.14,1.146,452,62,23055
23:40:46,4.10749,3.728829,0.021972,20736,8,1.14,1.146,452,62,23058
23:40:49,3.875066,3.418967,0.018881,18144,7,1.28,1.146,452,62,23061
23:40:53,3.90689,3.451087,0.020338,24192,7,1.1,1.146,452,62,23065
23:40:56,2.857361,3.399566,0.020394,18144,7,1.09,1.147,452,62,23068
23:40:59,3.235461,3.782053,0.021271,18144,7,1.18,1.146,452,62,23071
23:41:02,3.634903,3.186121,0.020435,18144,7,1.28,1.146,452,62,23074
23:41:05,3.315032,3.858335,0.024499,18144,7,1.18,1.147,452,62,23077
23:41:09,3.773407,3.319086,0.019477,24192,7,1.14,1.146,452,62,23081
23:41:12,3.997655,3.545037,0.019273,18144,7,1.12,1.147,452,62,23084
23:41:15,3.137261,3.689549,0.018339,18144,7,1.24,1.147,452,62,23087
23:41:18,3.783327,3.332266,0.018355,18144,7,1.14,1.147,452,62,23090
23:41:21,2.850516,3.392219,0.02133,18144,7,1.14,1.147,452,62,23093
23:41:25,3.697004,3.24005,0.020022,24192,7,1.34,1.147,452,62,23097
23:41:28,2.980155,3.517227,0.025718,18144,7,1.31,1.147,452,62,23100
23:41:31,3.311625,3.859296,0.01948,18144,7,1.25,1.147,452,62,23103
23:41:34,3.557219,3.099387,0.021001,18144,7,1.17,1.147,452,62,23106
23:41:38,2.991316,3.530237,0.023995,24192,7,1.24,1.147,452,62,23110
23:41:41,3.001025,3.547321,0.020896,18144,7,1.24,1.147,452,62,23113
23:41:44,3.219438,3.769346,0.017758,18144,7,1.28,1.147,452,62,23116
23:41:47,3.731143,3.276205,0.020465,18144,7,1.25,1.146,452,62,23119
23:41:50,4.159109,3.78916,0.019994,20736,8,1.15,1.146,452,62,23122
23:41:54,4.393288,4.020863,0.021688,27648,8,1.39,1.146,452,62,23126
23:41:57,3.958661,3.50204,0.021136,18144,7,1.13,1.146,452,62,23129
23:42:00,4.40858,4.027139,0.025386,20736,8,1.28,1.146,452,62,23132
23:42:03,3.7426,3.287027,0.019543,18144,7,1.14,1.147,452,62,23135
23:42:06,4.250096,3.872844,0.024018,20736,8,1.17,1.147,452,62,23138
23:42:10,4.554287,4.170307,0.027157,27648,8,1.35,1.147,453,62,23142
23:42:13,2.836977,3.378747,0.021191,18144,7,1.36,1.147,453,62,23145
23:42:16,3.334288,3.887228,0.01805,18144,7,1.23,1.146,453,62,23148
23:42:19,2.828755,3.370767,0.022584,18144,7,1.39,1.147,453,62,23151
23:42:23,3.870997,3.416383,0.01869,24192,7,1.26,1.147,453,62,23155
23:42:26,3.002384,3.553841,0.019031,18144,7,1.24,1.147,453,62,23158
23:42:29,3.401421,3.948305,0.017456,18144,7,1.32,1.147,453,62,23161
23:42:32,4.401914,4.02704,0.022156,20736,8,1.19,1.147,453,62,23164
23:42:36,3.452951,4.005642,0.017756,24192,7,1.26,1.147,453,62,23168
23:42:39,4.457442,4.082245,0.02171,20736,8,1.19,1.147,453,62,23171
23:42:42,4.320244,3.944056,0.021208,20736,8,1.26,1.147,453,62,23174
23:42:45,3.573822,3.121199,0.018517,18144,7,1.25,1.147,453,62,23177
23:42:48,4.516712,4.142273,0.023903,20736,8,1.29,1.147,453,62,23180
23:42:52,3.023163,3.575404,0.017116,24192,7,1.26,1.147,453,62,23184
23:42:55,4.23353,3.853921,0.022794,20736,8,1.37,1.147,453,62,23187
23:42:58,3.684262,3.228319,0.019952,18144,7,1.18,1.147,453,62,23190
23:43:01,3.857072,3.399239,0.020412,18144,7,1.24,1.147,453,62,23193
23:43:05,4.43917,4.057575,0.024901,27648,8,1.23,1.147,453,62,23197
23:43:08,3.517066,3.067055,0.017909,18144,7,1.15,1.147,453,62,23200
23:43:11,4.296406,3.916796,0.022641,20736,8,1.2,1.147,453,62,23203
23:43:14,3.647903,3.197006,0.019095,18144,7,1.21,1.147,453,62,23206
23:43:17,3.831803,3.380229,0.021396,18144,7,1.14,1.147,453,62,23209
23:43:21,4.209863,3.83933,0.02008,27648,8,1.61,1.147,453,62,23213
23:43:24,3.359001,3.901237,0.020625,18144,7,1.62,1.147,453,62,23216
23:43:27,4.509686,4.133025,0.024641,20736,8,1.51,1.147,453,62,23219
23:43:31,4.270091,3.894081,0.022311,27648,8,1.48,1.147,453,62,23223
23:43:34,4.352135,3.97677,0.023553,20736,8,1.45,1.147,453,62,23226
23:43:37,3.589457,3.136106,0.01902,18144,7,1.57,1.147,453,62,23229
23:43:40,3.104619,3.652837,0.019382,18144,7,1.61,1.147,453,62,23232
23:43:44,4.530476,4.152116,0.021613,27648,8,1.43,1.147,453,62,23236
23:43:47,3.752824,3.285881,0.028544,18144,7,1.46,1.147,453,62,23239
23:43:50,2.990985,3.539043,0.019667,18144,7,1.45,1.147,453,62,23242
23:43:54,3.7427,3.289467,0.020123,24192,7,1.46,1.147,453,62,23246
23:43:57,2.904022,3.44836,0.019779,18144,7,1.53,1.147,453,62,23249
23:44:00,3.348772,3.891576,0.02119,18144,7,1.6,1.147,453,62,23252
23:44:03,4.471862,4.090783,0.025055,20736,8,1.26,1.147,453,62,23255
23:44:07,4.213092,3.835605,0.020816,27648,8,1.22,1.147,453,62,23259
23:44:10,3.48844,3.036088,0.018957,18144,7,1.29,1.147,453,62,23262
23:44:13,3.798371,3.349055,0.019718,18144,7,1.22,1.147,453,62,23265
23:44:16,2.965984,3.509973,0.019883,18144,7,1.22,1.147,453,62,23268
23:44:19,3.244131,3.794306,0.01764,18144,7,1.43,1.147,453,62,23271
23:44:23,2.90366,3.446617,0.019807,24192,7,1.17,1.147,453,62,23275
23:44:26,3.152134,3.695893,0.020154,18144,7,1.3,1.147,453,62,23278
23:44:29,4.260573,3.886925,0.020163,20736,8,1.27,1.147,453,62,23281
23:44:32,4.133619,3.761056,0.020135,20736,8,1.2,1.147,453,62,23284
23:44:36,4.268799,3.897284,0.025448,27648,8,1.35,1.147,453,62,23288
23:44:39,3.35503,3.891568,0.02706,18144,7,1.18,1.147,453,62,23291
23:44:42,3.111543,3.653551,0.023174,18144,7,1.17,1.147,453,62,23294
23:44:45,3.80346,3.349175,0.02128,18144,7,1.21,1.147,453,62,23297
23:44:49,3.612442,3.162279,0.020352,24192,7,1.34,1.147,453,62,23301
23:44:52,3.274287,3.820313,0.019983,18144,7,1.14,1.147,453,62,23304
23:44:55,3.840291,3.387983,0.020863,18144,7,1.24,1.147,453,62,23307
23:44:58,3.679322,4.300013,0.024445,20736,8,1.24,1.147,453,62,23310
23:45:01,2.690503,3.160767,0.020736,15552,6,1.16,1.147,453,62,23313
23:45:05,3.315439,3.84925,0.031502,24192,7,1.34,1.147,453,62,23317
23:45:08,4.246768,3.866429,0.025458,20736,8,1.19,1.147,453,62,23320
23:45:11,2.987537,3.532165,0.018886,18144,7,1.21,1.147,453,62,23323
23:45:14,3.008171,3.557297,0.018362,18144,7,1.32,1.147,453,62,23326
23:45:18,3.821258,3.361101,0.024693,24192,7,1.18,1.147,453,62,23330
23:45:21,3.119457,3.66611,0.018473,18144,7,1.29,1.147,453,62,23333
23:45:24,3.202399,3.748178,0.020692,18144,7,1.23,1.147,453,62,23336
23:45:27,3.359822,3.910118,0.018727,18144,7,1.33,1.147,453,63,23339
23:45:30,4.466298,4.091459,0.022359,20736,8,1.33,1.148,453,63,23342
23:45:34,3.696909,3.242112,0.019022,24192,7,1.19,1.147,453,63,23346
23:45:37,4.552442,4.17595,0.022488,20736,8,1.29,1.147,453,63,23349
23:45:40,2.83188,3.377076,0.018745,18144,7,1.39,1.147,453,63,23352
23:45:43,3.709631,3.257633,0.019039,18144,7,1.27,1.147,453,63,23355
23:45:47,3.682869,3.231842,0.019028,24192,7,1.21,1.147,453,63,23359
23:45:50,3.849042,3.391943,0.022015,18144,7,1.41,1.147,453,63,23362
23:45:53,2.987413,3.532366,0.018448,18144,7,1.14,1.147,453,63,23365
23:45:56,3.026131,3.573567,0.021875,18144,7,1.27,1.147,453,63,23368
23:45:59,4.375357,3.996034,0.022395,20736,8,1.32,1.147,453,63,23371
23:46:03,3.381314,3.925579,0.021962,24192,7,1.31,1.147,453,63,23375
23:46:06,4.389041,4.015572,0.021683,20736,8,1.25,1.148,453,63,23378
23:46:09,4.55749,4.184428,0.020624,20736,8,1.32,1.147,453,63,23381
23:46:12,3.830558,3.379153,0.023616,18144,7,1.29,1.147,453,63,23384
23:46:16,3.485384,3.036142,0.021517,24192,7,1.38,1.147,453,63,23388
23:46:19,2.853764,3.399925,0.017638,18144,7,1.2,1.147,453,63,23391
23:46:22,3.895141,3.439288,0.019413,18144,7,1.19,1.147,453,63,23394
23:46:25,4.166669,3.790911,0.022888,20736,8,1.27,1.147,453,63,23397
23:46:28,3.737593,3.28766,0.018431,18144,7,1.26,1.147,453,63,23400
23:46:32,4.438827,4.066256,0.02119,27648,8,1.17,1.148,453,63,23404
23:46:35,4.450926,4.071893,0.022312,20736,8,1.39,1.147,453,63,23407
23:46:38,3.595389,3.1353,0.022794,18144,7,1.15,1.147,453,63,23410
23:46:41,4.586957,4.206995,0.023249,20736,8,1.19,1.147,453,63,23413
23:46:45,4.46436,4.083924,0.024652,27648,8,1.27,1.148,453,63,23417
23:46:48,3.59476,3.142207,0.019632,18144,7,1.2,1.148,453,63,23420
23:46:51,2.899963,3.443178,0.019405,18144,7,1.27,1.148,453,63,23423
23:46:54,3.167834,3.712847,0.023008,18144,7,1.26,1.148,453,63,23426
23:46:57,3.68282,3.22578,0.020012,18144,7,1.23,1.148,453,63,23429
23:47:01,2.953164,3.501409,0.018972,24192,7,1.43,1.147,453,63,23433
23:47:04,4.295857,3.919397,0.023914,20736,8,1.23,1.148,453,63,23436
23:47:07,3.604626,3.150852,0.020591,18144,7,1.35,1.147,453,63,23439
23:47:10,2.848208,3.393311,0.019714,18144,7,1.32,1.147,453,63,23442
23:47:14,4.617556,4.243746,0.021061,27648,8,1.37,1.147,453,63,23446
23:47:17,4.633498,4.25588,0.021693,20736,8,1.3,1.147,453,63,23449
23:47:20,2.919986,3.467966,0.018057,18144,7,1.36,1.147,453,63,23452
23:47:23,3.316626,3.862402,0.021643,18144,7,1.18,1.147,453,63,23455
23:47:26,3.544247,3.087282,0.020321,18144,7,1.35,1.147,453,63,23458
23:47:30,4.407229,4.029006,0.023059,27648,8,1.36,1.148,453,63,23462
23:47:33,4.292795,3.915,0.022911,20736,8,1.2,1.148,453,63,23465
23:47:36,4.150506,3.775773,0.019462,20736,8,1.17,1.147,453,63,23468
23:47:39,3.58323,3.131798,0.018747,18144,7,1.51,1.147,453,63,23471
23:47:43,4.112007,3.739924,0.021373,27648,8,1.15,1.147,453,63,23475
23:47:46,3.820529,3.370588,0.019345,18144,7,1.42,1.148,453,63,23478
23:47:49,3.047152,3.592927,0.01985,18144,7,1.21,1.148,453,63,23481
23:47:52,2.973102,3.516129,0.0208,18144,7,1.27,1.148,453,63,23484
23:47:55,2.908904,3.458819,0.019176,18144,7,1.33,1.148,453,63,23487
23:47:59,3.848266,3.392052,0.01885,24192,7,1.11,1.148,453,63,23491
23:48:02,3.30761,3.84645,0.023906,18144,7,1.27,1.148,453,63,23494
23:48:05,3.528254,3.071327,0.020237,18144,7,1.28,1.148,453,63,23497
23:48:08,3.820396,3.370317,0.021817,18144,7,1.21,1.148,453,63,23500
23:48:11,2.956488,3.503591,0.017885,18144,7,1.31,1.148,453,63,23503
23:48:15,2.796774,3.344269,0.019436,24192,7,1.25,1.148,453,63,23507
23:48:18,3.034709,3.579577,0.017966,18144,7,1.27,1.148,453,63,23510
23:48:21,3.159197,3.703784,0.019989,18144,7,1.27,1.147,453,63,23513
23:48:24,2.958272,3.504572,0.020351,18144,7,1.34,1.148,453,63,23516
23:48:28,3.783803,3.330152,0.019244,24192,7,1.15,1.148,453,63,23520
23:48:31,3.624198,3.172436,0.018995,18144,7,1.18,1.148,453,63,23523
23:48:34,2.928955,3.469216,0.022629,18144,7,1.23,1.148,453,63,23526
23:48:37,2.862742,3.408021,0.018517,18144,7,1.27,1.148,454,63,23529
23:48:40,3.420646,3.972374,0.020129,18144,7,1.23,1.148,454,63,23532
23:48:44,3.586086,3.12916,0.019703,24192,7,1.16,1.148,454,63,23536
23:48:47,3.060614,3.609947,0.020138,18144,7,1.12,1.148,454,63,23539
23:48:50,3.228367,3.769081,0.022065,18144,7,1.31,1.148,454,63,23542
23:48:53,4.306746,3.935654,0.021099,20736,8,1.35,1.147,454,63,23545
23:48:57,3.202725,3.755844,0.018077,24192,7,1.17,1.148,454,63,23549
23:49:00,2.450435,2.912817,0.019935,15552,6,1.25,1.148,454,63,23552
23:49:03,4.44379,4.07142,0.021941,20736,8,1.19,1.148,454,63,23555
23:49:06,4.331402,3.950547,0.026548,20736,8,1.15,1.148,454,63,23558
23:49:09,4.351801,3.974636,0.020722,20736,8,1.38,1.148,454,63,23561
23:49:13,4.43292,4.060941,0.021517,27648,8,1.12,1.148,454,63,23565
23:49:16,3.540367,3.086278,0.020699,18144,7,1.16,1.148,454,63,23568
23:49:19,3.14829,3.69593,0.020026,18144,7,1.08,1.148,454,63,23571
23:49:22,4.227841,3.846945,0.024535,20736,8,1.1,1.148,454,63,23574
23:49:26,3.241552,3.784087,0.020555,24192,7,1.24,1.148,454,63,23578
23:49:29,3.66064,3.20758,0.018645,18144,7,1.23,1.148,454,63,23581
23:49:32,4.63657,4.264054,0.021487,20736,8,1.1,1.148,454,63,23584
23:49:35,3.725889,3.257694,0.032846,18144,7,1.32,1.148,454,63,23587
23:49:38,3.88324,3.429704,0.018783,18144,7,1.14,1.148,454,63,23590
23:49:42,4.078987,3.70182,0.020199,27648,8,1.23,1.148,454,63,23594
23:49:45,3.186469,3.729442,0.0203,18144,7,1.42,1.148,454,63,23597
23:49:48,3.961343,3.507973,0.020461,18144,7,1.24,1.148,454,63,23600
23:49:51,3.040229,3.581215,0.023517,18144,7,1.22,1.148,454,63,23603
23:49:54,4.314601,3.933648,0.025229,20736,8,1.28,1.148,454,63,23606
23:49:58,4.456236,4.080351,0.021555,27648,8,1.26,1.148,454,63,23610
23:50:01,3.168655,3.712757,0.024171,18144,7,1.27,1.148,454,63,23613
23:50:04,3.854241,3.40328,0.017924,18144,7,1.23,1.148,454,63,23616
23:50:07,2.474253,2.938525,0.018512,15552,6,1.21,1.148,454,63,23619
23:50:11,3.750857,3.294218,0.025741,24192,7,1.19,1.148,454,63,23623
23:50:14,3.03786,3.582782,0.020987,18144,7,1.27,1.148,454,63,23626
23:50:17,3.230462,3.768882,0.026027,18144,7,1.1,1.148,454,63,23629
23:50:20,3.081232,3.623318,0.0212,18144,7,1.27,1.148,454,63,23632
23:50:23,3.298987,3.847144,0.018366,18144,7,1.23,1.148,454,63,23635
23:50:27,3.18819,3.729657,0.024231,24192,7,1.18,1.148,454,63,23639
23:50:30,4.284507,3.907454,0.021794,20736,8,1.32,1.148,454,63,23642
23:50:33,4.216146,3.847934,0.020267,20736,8,1.35,1.148,454,63,23645
23:50:36,4.412145,4.036932,0.020258,20736,8,1.26,1.148,454,63,23648
23:50:40,4.26632,3.891874,0.020963,27648,8,1.2,1.148,454,63,23652
23:50:43,3.691954,3.236344,0.019868,18144,7,1.19,1.148,454,63,23655
23:50:46,3.598827,3.145019,0.021823,18144,7,1.23,1.148,454,63,23658
23:50:49,2.833054,3.376632,0.020092,18144,7,1.48,1.148,454,63,23661
23:50:52,2.865308,3.409205,0.018802,18144,7,1.16,1.148,454,63,23664
23:50:56,3.695532,3.245206,0.017836,24192,7,1.23,1.148,454,63,23668
23:50:59,2.909602,3.458281,0.020447,18144,7,1.33,1.148,454,63,23671
23:51:02,3.329241,3.872774,0.019924,18144,7,1.24,1.148,454,63,23674
23:51:05,3.230065,3.777814,0.017916,18144,7,1.62,1.148,454,63,23677
23:51:08,4.378916,4.0075,0.019977,20736,8,1.27,1.148,454,63,23680
23:51:12,3.328459,3.872329,0.018922,24192,7,1.27,1.148,454,63,23684
23:51:15,4.240734,3.870452,0.020929,20736,8,1.3,1.148,454,63,23687
23:51:18,3.894914,3.44062,0.019579,18144,7,1.14,1.148,454,63,23690
23:51:21,3.194911,3.740805,0.017995,18144,7,1.24,1.148,454,63,23693
23:51:25,2.82996,3.375896,0.019342,24192,7,1.41,1.148,454,63,23697
23:51:28,2.88271,3.42551,0.019974,18144,7,1.29,1.148,454,63,23700
23:51:31,3.062677,3.60664,0.019032,18144,7,1.23,1.148,454,63,23703
23:51:34,3.129346,3.673431,0.018793,18144,7,1.34,1.148,454,63,23706
23:51:37,3.269907,3.815064,0.018677,18144,7,1.21,1.148,454,63,23709
23:51:41,2.846916,3.391966,0.018954,24192,7,1.24,1.148,454,63,23713
23:51:44,3.065158,3.611949,0.018294,18144,7,1.34,1.148,454,63,23716
23:51:47,3.096027,3.639475,0.019337,18144,7,1.22,1.148,454,63,23719
23:51:50,3.106475,3.651371,0.021212,18144,7,1.27,1.148,454,63,23722
23:51:54,2.973915,3.51763,0.019783,24192,7,1.17,1.148,454,63,23726
23:51:57,3.016334,3.557017,0.023103,18144,7,1.31,1.148,454,64,23729
23:52:00,3.135811,3.688327,0.017368,18144,7,1.35,1.148,454,64,23732
23:52:03,2.566586,3.039627,0.016059,15552,6,1.21,1.148,454,64,23735
23:52:06,3.122909,3.671984,0.019235,18144,7,1.26,1.148,454,64,23738
23:52:10,2.580829,3.046454,0.019975,20736,6,1.32,1.148,454,64,23742
23:52:13,3.203647,3.740713,0.026263,18144,7,1.23,1.148,454,64,23745
23:52:16,3.926838,3.472367,0.022912,18144,7,1.3,1.148,454,64,23748
23:52:19,3.412822,3.957611,0.021151,18144,7,1.31,1.148,454,64,23751
23:52:23,3.121023,3.664527,0.022369,24192,7,1.14,1.148,454,64,23755
23:52:26,3.186435,3.72926,0.022959,18144,7,1.23,1.148,454,64,23758
23:52:29,3.571268,3.115691,0.020322,18144,7,1.46,1.148,454,64,23761
23:52:32,3.184425,3.72766,0.021347,18144,7,1.34,1.148,454,64,23764
23:52:36,2.949282,3.495407,0.021811,24192,7,1.27,1.148,454,64,23768
23:52:39,3.768585,3.316156,0.019443,18144,7,1.25,1.148,454,64,23771
23:52:42,3.202082,3.740138,0.025621,18144,7,1.13,1.148,454,64,23774
23:52:45,2.958833,3.501884,0.022751,18144,7,1.28,1.148,454,64,23777
23:52:48,3.794221,3.336987,0.021301,18144,7,1.26,1.148,454,64,23780
23:52:52,3.176125,3.724279,0.020232,24192,7,1.28,1.148,454,64,23784
23:52:55,2.93383,3.473196,0.024312,18144,7,1.4,1.148,454,64,23787
23:52:58,3.996008,3.538028,0.025107,18144,7,1.21,1.149,454,64,23790
23:53:01,3.753791,3.296195,0.023879,18144,7,1.22,1.149,454,64,23793
23:53:05,4.306804,3.930921,0.022738,27648,8,1.34,1.149,454,64,23797
23:53:08,3.0406,3.581299,0.025232,18144,7,1.24,1.149,454,64,23800
23:53:11,3.859435,3.401454,0.021475,18144,7,1.31,1.149,454,64,23803
23:53:14,3.192169,3.740408,0.019804,18144,7,1.29,1.149,454,64,23806
23:53:17,3.756975,3.304011,0.02152,18144,7,1.44,1.149,454,64,23809
23:53:21,3.215381,3.760812,0.025281,24192,7,1.32,1.148,454,64,23813
23:53:24,4.256336,3.880431,0.023248,20736,8,1.28,1.149,454,64,23816
23:53:27,2.963354,3.50775,0.021541,18144,7,1.21,1.148,454,64,23819
23:53:30,3.180778,3.721671,0.022739,18144,7,1.41,1.148,454,64,23822
23:53:34,4.258738,3.878396,0.024135,27648,8,1.2,1.148,454,64,23826
23:53:37,3.656173,3.206598,0.019364,18144,7,1.23,1.148,454,64,23829
23:53:40,3.0915,3.63484,0.024998,18144,7,1.36,1.148,454,64,23832
23:53:43,4.323996,3.949759,0.022281,20736,8,1.21,1.148,454,64,23835
23:53:47,2.496736,2.966369,0.017465,20736,6,1.16,1.149,454,64,23839
23:53:50,3.111905,3.657283,0.021625,18144,7,1.52,1.149,454,64,23842
23:53:53,3.808948,3.352989,0.024217,18144,7,1.29,1.149,454,64,23845
23:53:56,3.312795,3.856745,0.0232,18144,7,1.25,1.149,454,64,23848
23:53:59,2.986667,3.538807,0.017056,18144,7,1.33,1.149,454,64,23851
23:54:03,4.381702,4.012472,0.021272,27648,8,1.28,1.149,454,64,23855
23:54:06,3.665839,3.205444,0.025254,18144,7,1.49,1.149,454,64,23858
23:54:09,3.901207,3.450068,0.018006,18144,7,1.28,1.149,454,64,23861
23:54:12,3.159309,3.700818,0.023676,18144,7,1.36,1.149,454,64,23864
23:54:15,3.908807,3.456948,0.01796,18144,7,1.41,1.149,454,64,23867
23:54:19,3.031225,3.579142,0.018315,24192,7,1.29,1.149,454,64,23871
23:54:22,2.937073,3.480573,0.019298,18144,7,1.22,1.149,454,64,23874
23:54:25,3.140168,3.68637,0.018778,18144,7,1.23,1.149,454,64,23877
23:54:28,4.303718,3.934193,0.022409,20736,8,1.2,1.149,454,64,23880
23:54:32,3.34967,3.893145,0.0193,24192,7,1.18,1.149,454,64,23884
23:54:35,4.351894,3.974843,0.021464,20736,8,1.42,1.149,454,64,23887
23:54:38,3.806041,3.355202,0.016985,18144,7,1.15,1.149,454,64,23890
23:54:41,4.59787,4.220898,0.021912,20736,8,1.27,1.149,454,64,23893
23:54:45,3.618015,3.163837,0.019423,24192,7,1.3,1.149,454,64,23897
23:54:48,4.598086,4.221285,0.022691,20736,8,1.23,1.149,454,64,23900
23:54:51,4.622768,4.24799,0.02211,20736,8,1.25,1.149,454,64,23903
23:54:54,3.625933,3.169128,0.020754,18144,7,1.32,1.149,454,64,23906
23:54:57,2.939881,3.483881,0.018974,18144,7,1.34,1.149,454,64,23909
23:55:01,3.896505,3.437364,0.022234,24192,7,1.49,1.149,454,64,23913
23:55:04,3.321557,3.871397,0.018202,18144,7,1.31,1.149,455,64,23916
23:55:07,3.601214,3.150206,0.020051,18144,7,1.33,1.149,455,64,23919
23:55:10,3.830155,3.375882,0.018567,18144,7,1.39,1.149,455,64,23922
23:55:14,4.356662,3.978016,0.022885,27648,8,1.39,1.149,455,64,23926
23:55:17,3.879428,3.425594,0.020443,18144,7,1.23,1.149,455,64,23929
23:55:20,3.062957,3.608709,0.019512,18144,7,1.36,1.149,455,64,23932
23:55:23,3.182681,3.728534,0.018111,18144,7,1.32,1.149,455,64,23935
23:55:26,2.499561,2.967116,0.016698,15552,6,1.23,1.149,455,64,23938
23:55:30,3.558465,3.103873,0.02046,24192,7,1.42,1.149,455,64,23942
23:55:33,2.777611,3.321055,0.019284,18144,7,1.25,1.149,455,64,23945
23:55:36,3.038641,3.582854,0.018564,18144,7,1.27,1.149,455,64,23948
23:55:39,4.247533,3.873588,0.021206,20736,8,1.38,1.149,455,64,23951
23:55:43,3.031137,3.578959,0.018143,24192,7,1.22,1.149,455,64,23955
23:55:46,4.115486,3.735546,0.023098,20736,8,1.23,1.149,455,64,23958
23:55:49,4.230673,3.851999,0.02316,20736,8,1.34,1.149,455,64,23961
23:55:52,4.319732,3.946549,0.020379,20736,8,1.21,1.149,455,64,23964
23:55:56,3.302593,3.848255,0.019136,24192,7,1.5,1.149,455,64,23968
23:55:59,4.356761,3.980954,0.023144,20736,8,1.25,1.149,455,64,23971
23:56:02,4.659654,4.280634,0.023172,20736,8,1.31,1.149,455,64,23974
23:56:05,3.86496,3.41509,0.01793,18144,7,1.5,1.149,455,64,23977
23:56:08,3.05811,3.60635,0.018836,18144,7,1.16,1.149,455,64,23980
23:56:12,3.481294,3.026306,0.021058,24192,7,1.24,1.149,455,64,23984
23:56:15,3.140225,3.680905,0.023573,18144,7,3.87,1.149,455,64,23987
23:56:18,3.832966,3.376625,0.022207,18144,7,1.21,1.149,455,64,23990
23:56:21,3.302743,3.846739,0.023565,18144,7,1.3,1.149,455,64,23993
